"Step","model.ln_type: mlp-pre - train/loss","model.ln_type: mlp-pre - train/loss__MIN","model.ln_type: mlp-pre - train/loss__MAX","model.ln_type: pre - train/loss","model.ln_type: pre - train/loss__MIN","model.ln_type: pre - train/loss__MAX","model.ln_type: attn-pre - train/loss","model.ln_type: attn-pre - train/loss__MIN","model.ln_type: attn-pre - train/loss__MAX","model.ln_type: off - train/loss","model.ln_type: off - train/loss__MIN","model.ln_type: off - train/loss__MAX"
"5481","0.00718875122256577","0.0006281263194978237","0.022743964567780495","0.01236190516501665","0.0048352982848882675","0.020313523709774017","0.0003514584112508601","0.0000023920558760437416","0.001448505325242877","2.4049109015322756e-7","1.905597315499108e-7","2.761963457942329e-7"
"5482","0.007171420322265476","0.0006385603337548673","0.022771161049604416","0.012301832903176546","0.004784099292010069","0.02027038298547268","0.00034780366718223377","0.000002369420371906017","0.001433615805581212","2.4039044603796357e-7","1.9048724198000855e-7","2.7618088438430277e-7"
"5483","0.007171324815135449","0.0007337910938076675","0.022798625752329826","0.012241864949464798","0.0047334348782896996","0.020225821062922478","0.00034418463078509374","0.000002347018607906648","0.0014188677305355668","2.4030183567447236e-7","1.9041497978378175e-7","2.7616545139608206e-7"
"5484","0.007567958952859044","0.002809258410707116","0.022828394547104836","0.012181973084807396","0.004683302715420723","0.02017982117831707","0.00034060116076943813","0.000002324846263945801","0.001404260634444654","2.4025828224694126e-7","1.9034236231618706e-7","2.7615027420324623e-7"
"5485","1.4147542916238307","0.002954738214612007","7.038828372955322","0.01212212285026908","0.004633696284145117","0.02013235166668892","0.00033705298696986576","0.0000023029022031550994","0.0013897937024012208","2.402487098152051e-7","1.9027001485483197e-7","2.7613569386630843e-7"
"5486","2.120440282439813","0.0029222851153463125","10.567340850830078","0.0120622793212533","0.004584611393511295","0.020083390176296234","0.00033353974181409284","0.0000022811821054347092","0.0013754654210060835","2.4023476612455853e-7","1.90197411598092e-7","2.7612159669843095e-7"
"5487","1.7439306596759707","0.0028902424965053797","8.684871673583984","0.012002401426434517","0.004536042921245098","0.020032919943332672","0.00033006130947796917","0.0000022596852886636043","0.0013612756738439202","2.401881715741183e-7","1.9012490781733504e-7","2.761079826996138e-7"
"5488","0.6076647881418467","0.0028586043044924736","3.003619909286499","0.011942446511238814","0.0044879852794110775","0.01998092234134674","0.00032661714521964313","0.0000022384092517313547","0.0013472220161929727","2.401152158881814e-7","1.9005230456059508e-7","2.7609448238763434e-7"
"5489","0.3902784891892225","0.002827366115525365","1.916766881942749","0.011882372852414846","0.004440434742718935","0.01992737501859665","0.00032320711948159443","0.0000022173519482748816","0.001333304331637919","2.400479274911049e-7","1.8997977235812868e-7","2.760810957624926e-7"
"5490","0.5699908200651407","0.002796522807329893","2.8154091835021973","0.01182214468717575","0.004393384791910648","0.019872264936566353","0.0003198309300842084","0.000002196510422436404","0.001319521339610219","2.400085264753216e-7","1.89907154890534e-7","2.760677091373509e-7"
"5491","0.7723943496588618","0.0027660676278173923","3.827509641647339","0.01176173621788621","0.004346831236034632","0.01981556974351406","0.0003164882768942334","0.0000021758828552265186","0.0013058721087872982","2.399874773573174e-7","1.8983475058576005e-7","2.7605372565631114e-7"
"5492","0.8539755452424288","0.002735997550189495","4.235499382019043","0.01170113580301404","0.00430076802149415","0.019757267087697983","0.00031317893681261923","0.0000021554669729084708","0.001292355707846582","2.3995961271339186e-7","1.897618773227805e-7","2.7603960006672423e-7"
"5493","0.8059126714244484","0.0027063058223575354","3.9952681064605713","0.011640348378568888","0.004255190957337618","0.019697347655892372","0.0003099025335359329","0.0000021352602743718307","0.0012789706233888865","2.3991109401322317e-7","1.8968931669860467e-7","2.760251618383336e-7"
"5494","0.7008186479099094","0.0026769875548779964","3.469879150390625","0.011579376738518476","0.004210094455629587","0.019635777920484543","0.00030665884123664","0.000002115261395374546","0.0012657161569222808","2.398506182998972e-7","1.8961664238759113e-7","2.760102972843015e-7"
"5495","0.6022184144705534","0.002648038323968649","2.976956844329834","0.011518238112330437","0.004165474325418472","0.019572557881474495","0.00030344753668032354","0.0000020954676074325107","0.0012525911442935467","2.3979744412372384e-7","1.8954411018512474e-7","2.7599523377830337e-7"
"5496","0.5275447419378907","0.0026194516103714705","2.603665590286255","0.011456937622278928","0.0041213263757526875","0.019507667049765587","0.00030026841232029257","0.00000207587618206162","0.0012395947705954313","2.3976018042048964e-7","1.8947129376556404e-7","2.759796586815355e-7"
"5497","0.4675111998338252","0.0025912243872880936","2.303574323654175","0.011395477037876845","0.004077644553035498","0.01944110170006752","0.00029712105642829554","0.0000020564857550198212","0.0012267254060134292","2.3973080942596425e-7","1.893988041956618e-7","2.759641120064771e-7"
"5498","0.4159021460916847","0.002563349436968565","2.0456058979034424","0.011333842854946851","0.004034422803670168","0.019372835755348206","0.0002940052871053922","0.0000020372945073177107","0.001213982468470931","2.39695845039023e-7","1.8932595935439167e-7","2.7594848006629036e-7"
"5499","0.3746369628235698","0.002535822568461299","1.839357852935791","0.011272027157247066","0.003991657868027687","0.01930288039147854","0.0002909208791152196","0.000002018298573602806","0.0012013650266453624","2.3964985018665175e-7","1.8925352662790829e-7","2.7593287654781307e-7"
"5500","0.34308757362887266","0.0025086398236453533","1.6816898584365845","0.011210012342780828","0.00394934369251132","0.019231218844652176","0.00028786737930204255","0.000001999498635996133","0.0011888714507222176","2.3959847226251443e-7","1.8918095179287775e-7","2.759172730293358e-7"
"5501","0.3134369930718094","0.002481795847415924","1.5335166454315186","0.011147789470851422","0.003907477483153343","0.019157858565449715","0.00028484461877269495","0.0000019808906017715344","0.0011765010422095656","2.3955125243446674e-7","1.8910853327724908e-7","2.759015842457302e-7"
"5502","0.275674048345536","0.0024552836548537016","1.3447818756103516","0.011085353046655654","0.0038660522550344467","0.019082799553871155","0.00028185244495944063","0.0000019624737888079835","0.0011642533354461193","2.395124539589233e-7","1.8903614318332984e-7","2.7588600914896233e-7"
"5503","0.2256924828980118","0.002429100451990962","1.0949538946151733","0.011022701812908053","0.003825064515694976","0.019006043672561646","0.0002788903625059902","0.0000019442452412476996","0.0011521263513714075","2.394779954784099e-7","1.8896376730026532e-7","2.758704624739039e-7"
"5504","0.16930668973363935","0.0024032408837229013","0.813104510307312","0.010959841730073094","0.0037845142651349306","0.018927598372101784","0.00027595817618930596","0.0000019262038222223055","0.0011401192750781775","2.394414707396209e-7","1.8889153352574795e-7","2.7585463158175116e-7"
"5505","0.11861565019935369","0.002377700060606003","0.559728741645813","0.010896779410541058","0.0037444084882736206","0.01884746365249157","0.00027305566823088157","0.0000019083465758740203","0.0011282314080744982","2.393983663750987e-7","1.8881948449234187e-7","2.7583902806327387e-7"
"5506","0.08264981834217906","0.0023524723947048187","0.37997907400131226","0.010833535203710198","0.0037048172671347857","0.018765654414892197","0.0002701824546193166","0.0000018906724790213048","0.001116461236961186","2.393502342101783e-7","1.8874767704346596e-7","2.758231403277023e-7"
"5507","0.061161612952128054","0.0023275536950677633","0.27261781692504883","0.01077018198557198","0.003666076110675931","0.018682178109884262","0.00026733839129065016","0.0000018731797126747551","0.0011048081796616316","2.393009168599747e-7","1.8867586959459004e-7","2.758074799658061e-7"
"5508","0.0495632282923907","0.0023029386065900326","0.2147061824798584","0.010707114357501268","0.0036301384679973125","0.01859704591333866","0.0002645232402073816","0.0000018558658894107793","0.0010932715376839042","2.392544558915688e-7","1.8860427530853485e-7","2.757914785433968e-7"
"5509","0.04402348678559065","0.0022786224726587534","0.18708834052085876","0.010646505560725928","0.0036078565753996372","0.01851026900112629","0.00026173656121954993","0.0000018387294176136493","0.0010818492155522108","2.3921175227314963e-7","1.8853263838991552e-7","2.757755055426969e-7"
"5510","0.04192438097670674","0.002254600403830409","0.17667420208454132","0.010601858608424664","0.0036667324602603912","0.01842186599969864","0.000258978245256003","0.000001821770638343878","0.0010705412132665515","2.391714332361516e-7","1.884611009472792e-7","2.757596746505442e-7"
"5511","0.04082360346801579","0.002230868674814701","0.1712520867586136","0.010669022798538208","0.004285998642444611","0.018331851810216904","0.00025624799102388354","0.0000018049892105409526","0.0010593461338430643","2.39131045987051e-7","1.883894924503693e-7","2.757437016498443e-7"
"5512","0.038736470974981785","0.002207420766353607","0.16089843213558197","0.013543732091784477","0.008443033322691917","0.018944310024380684","0.00025354549020448756","0.0000017883915006677853","0.001048262813128531","2.3908898754143594e-7","1.8831755710380094e-7","2.7572755811888783e-7"
"5513","0.03495842958800495","0.0021842527203261852","0.14209043979644775","1.7423724438995123","0.008377906866371632","8.663373947143555","0.00025087050423735493","0.0000017720052483127802","0.001037290319800377","2.3904526074147726e-7","1.8824513858817227e-7","2.7571161353989737e-7"
"5514","0.030110657261684538","0.002161359880119562","0.11793409287929535","0.8441524174064398","0.008312965743243694","4.172561168670654","0.0002482228022472555","0.0000017559002571942983","0.0010264277225360274","2.390003800201157e-7","1.88172251114338e-7","2.756955552740692e-7"
"5515","0.025316297682002185","0.0021387378219515085","0.09404533356428146","0.7223345192149282","0.00824819877743721","3.563760280609131","0.00024560221615956836","0.0000017405021708327695","0.0010156739735975862","2.389556669868398e-7","1.880987809954604e-7","2.756795538516599e-7"
"5516","0.02133941096253693","0.0021163818892091513","0.07424463331699371","0.6039855625480414","0.008183597587049007","2.9723052978515625","0.00024300886507262477","0.0000017274924175580963","0.001005028374493122","2.3891136606835063e-7","1.8802488455094135e-7","2.756634955858317e-7"
"5517","0.01838093437254429","0.0020942871924489737","0.059536729007959366","0.5936692720279098","0.008119153790175915","2.9210147857666016","0.00024046285827807878","0.0000018187835166827426","0.000994489761069417","2.3886773874437496e-7","1.8795056178078084e-7","2.756475225851318e-7"
"5518","0.016317926021292804","0.0020724497735500336","0.049306802451610565","0.6316126920282841","0.008054861798882484","3.1110239028930664","0.0018456993919244268","0.00002225148091383744","0.00804069172590971","2.388241966855276e-7","1.8787633848660334e-7","2.756316348495602e-7"
"5519","0.014937596814706921","0.0020508645102381706","0.04249071329832077","0.6476743785664439","0.00799071229994297","3.1916253566741943","0.30099686792382274","0.000022015599824953824","1.5038090944290161","2.3878055230852626e-7","1.8780215782499e-7","2.7561557658373204e-7"
"5520","0.014042930444702506","0.0020295276772230864","0.03810323029756546","0.6157837932929396","0.007926699705421925","3.032466411590576","0.05022212600997591","0.000021782214389531873","0.24994781613349915","2.387364929745672e-7","1.8772834664559923e-7","2.7559960358303215e-7"
"5521","0.013478814251720905","0.0020084339193999767","0.03536877781152725","0.5495466375723481","0.007862820290029049","2.701575517654419","0.1735661428570893","0.000021551308236666955","0.8666802048683167","2.3869210394877884e-7","1.8765489073757635e-7","2.755838579560077e-7"
"5522","0.01313091698102653","0.001987579744309187","0.033715810626745224","0.47228302285075185","0.00779906939715147","2.3155531883239746","0.08422483841968642","0.00002132283952960279","0.4199858605861664","2.3864742217938326e-7","1.875817332575025e-7","2.7556799864214554e-7"
"5523","0.012917184084653855","0.001966960960999131","0.03273420408368111","0.39298073947429657","0.0077354442328214645","1.919338345527649","0.03970618033090432","0.000021096793716424145","0.1974046230316162","2.3860248177243193e-7","1.875089168379418e-7","2.7555219617170224e-7"
"5524","0.012779399426653982","0.0019465736113488674","0.032132964581251144","0.3160465109162033","0.007671940140426159","1.5349645614624023","0.02962394269743527","0.00002087313805532176","0.1470053642988205","2.385575243124549e-7","1.8743608620752639e-7","2.755364505446778e-7"
"5525","0.012677074689418078","0.0019264135044068098","0.0317097045481205","0.2554335307329893","0.007608557119965553","1.2321977615356445","0.025461573622305878","0.00002065185981336981","0.12620532512664795","2.3851260664287113e-7","1.8736349716164113e-7","2.7552079018278164e-7"
"5526","0.01258301290217787","0.0019064754014834762","0.03132835775613785","0.21599889891222118","0.007545297499746084","1.0353233814239502","0.022452836511365603","0.000020432918972801417","0.11117332428693771","2.3846759233947523e-7","1.872907375854993e-7","2.755052150860138e-7"
"5527","0.012479721731506289","0.0018867572071030736","0.030901407822966576","0.18668560395017267","0.007482157554477453","0.8890563249588013","0.019307007320821867","0.000020216300981701352","0.09545574337244034","2.3842249277095105e-7","1.8721780747910088e-7","2.7548949788069876e-7"
