"Step","model.ln_type: mlp-pre - grads/weight_norm","model.ln_type: mlp-pre - grads/weight_norm__MIN","model.ln_type: mlp-pre - grads/weight_norm__MAX","model.ln_type: pre - grads/weight_norm","model.ln_type: pre - grads/weight_norm__MIN","model.ln_type: pre - grads/weight_norm__MAX","model.ln_type: attn-pre - grads/weight_norm","model.ln_type: attn-pre - grads/weight_norm__MIN","model.ln_type: attn-pre - grads/weight_norm__MAX","model.ln_type: off - grads/weight_norm","model.ln_type: off - grads/weight_norm__MIN","model.ln_type: off - grads/weight_norm__MAX"
"3952","35.36033842218276","33.33969157295381","38.158559768337035","28.95037288552897","26.825951107687334","31.311515625120855","40.408622901058436","31.341255431015963","43.87463691756819","48.97990043718562","47.57176681653599","50.05187494536918"
"3953","35.35360569776286","33.33672569814615","38.139836060562224","28.960119779732185","26.828029447995245","31.366413050838013","40.40252622892043","31.324919957624193","43.875938992355906","48.97854236245379","47.57006037973097","50.050775000243505"
"3954","35.346787139821316","33.33392252083454","38.12018091981431","28.969888259242758","26.83014061298412","31.421694352414583","40.39645585319295","31.308709499552098","43.877221553889015","48.97718521421202","47.56835131550178","50.04967746992732"
"3955","35.339897242058875","33.33128574440236","38.099668197989274","28.979463243575026","26.832285732251503","31.475537686531265","40.39040712973381","31.292618399689626","43.87848460387861","48.97582852250632","47.5666421898661","50.04857991554306"
"3956","35.33294551130499","33.328808083131136","38.07835421299498","28.989200167205592","26.834465934907644","31.527397714378917","40.384372649835385","31.27664976944911","43.87972258015014","48.974470318743805","47.56493300281732","50.04747989799911"
"3957","35.32594459008832","33.32648957250917","38.056298563464665","28.999133711386655","26.836677800924335","31.577369254316256","40.37834742849317","31.260798915384825","43.8809424394577","48.97311206026782","47.5632237543488","50.04638473456399"
"3958","35.31890404110142","33.324328414205326","38.03355933569967","29.009155440534897","26.838922459537425","31.625585739079106","40.37233154725452","31.245064063309464","43.88214140153572","48.97175325692831","47.56150931129867","50.04528710796602"
"3959","35.31183572181445","33.32231914385612","38.01020113897057","29.019204949889428","26.841199902519843","31.672166955672118","40.36632014822184","31.22945027459057","43.88331807724605","48.97039591954285","47.55979993978633","50.04418945729364"
"3960","35.30474978252802","33.320461788938715","37.98627103453793","29.029217279844097","26.843506710917307","31.71720862942052","40.36031349419807","31.213950887070812","43.88447385919578","48.96903652360777","47.558087940072035","50.04309422184918"
"3961","35.297655468358","33.31875454300288","37.961829037431635","29.03909576143484","26.845845150701976","31.760818200322017","40.354309383643375","31.198565093080603","43.885607358257275","48.96767857705433","47.55637331187193","50.04199652307675"
"3962","35.290560644276","33.31719559718281","37.93691437974694","29.048762120186677","26.848215213608707","31.803067770718382","40.34830622891261","31.183294039412154","43.8867185761571","48.966318624644984","47.55466118879673","50.040901239635964"
"3963","35.28347734090081","33.31577947623881","37.91158569722619","29.058207918113588","26.85061120841805","31.843935920090225","40.34230668058967","31.168134957336637","43.88781168671363","48.96495960079839","47.55294643703742","50.03980593222135"
"3964","35.276413474819456","33.31450803047375","37.885885657210785","29.06737305987566","26.853039946987963","31.883268114240284","40.336310350178074","31.153086051109167","43.88888390993071","48.96360059983143","47.55123419057465","50.038705721796"
"3965","35.26937315414492","33.31337394784657","37.85984897041323","29.076130047218022","26.855496874985274","31.92081572520508","40.33031532229949","31.138147480472004","43.88993524733917","48.9622394737559","47.54951418077923","50.0376103663222"
"3966","35.26236599239782","33.31238090679931","37.83352333951003","29.08430545637238","26.857981984673803","31.956318605686185","40.32432508783661","31.12331940430178","43.89096430983118","48.96087984470515","47.54779924339953","50.03651254724519"
"3967","35.25539763661261","33.311519758678266","37.806935605558046","29.091749351747342","26.860492995929448","31.98956319364665","40.318338905275596","31.108596094593572","43.8919710989735","48.9595196609534","47.546081676753346","50.03541714375928"
"3968","35.24847437657715","33.310792346006274","37.780125603615986","29.098402312975963","26.863033309619933","32.02041165718068","40.31235766496625","31.093977700171298","43.89697132829183","48.95815943804926","47.5443640480591","50.03432171629166"
"3969","35.24160232960817","33.31019867754469","37.753120343928195","29.10430845362518","26.8655995096279","32.04878711994223","40.3063813400682","31.079465350998337","43.90343907817046","48.95679766515246","47.542643789713935","50.03322626484075"
"3970","35.23478262768849","33.30972776633258","37.725948528603126","29.10958555223446","26.86819499601248","32.07467331039788","40.30041420699979","31.065056248565888","43.90989614531316","48.95543536290282","47.54092346912158","50.032130789404974"
"3971","35.2280236160267","33.30938694706137","37.698635701959596","29.11435206692554","26.87081408171443","32.09810097089078","40.29445356396741","31.05074857095085","43.91633975482175","48.9540735618622","47.53920565405726","50.03103041019893"
"3972","35.221327309872336","33.30916889419301","37.67120261998464","29.1187080249249","26.87345789543676","32.119141990821646","40.2885014815256","31.036540491864184","43.9227726918224","48.95271164559806","47.537482641168275","50.02993732662724"
"3973","35.214697464492815","33.30907177775016","37.643674962049566","29.12273133016577","26.876129836352344","32.13790171374759","40.28256055303677","31.022433131878532","43.92919357160523","48.95134823573004","47.5357621337938","50.02883933917516"
"3974","35.208136976530156","33.309095598790655","37.616067123762086","29.126464242402374","26.87882535456872","32.154496125639255","40.276630915172134","31.008423675949533","43.93560239945647","48.94998575305052","47.53404156414511","50.0277437676773"
"3975","35.20164725006855","33.309234859917225","37.588398413772566","29.129925961640783","26.8815467135159","32.16905759579479","40.27071427599007","30.994510287609803","43.94199779165571","48.94862220776746","47.53231579590747","50.02665061229239"
"3976","35.195233953619855","33.30948955968198","37.560684947308104","29.133114771207214","26.884291635056147","32.18170078218948","40.26481077866092","30.980694081342314","43.94838114286037","48.94725715153369","47.530592533256936","50.025552552701754"
"3977","35.18889684956411","33.30985603074655","37.53294126081115","29.136020522550858","26.887060111972893","32.192537909744125","40.25892182057491","30.966970259783448","43.954751069725816","48.945892541721356","47.52886920812576","50.024459349433506"
"3978","35.18263895995848","33.31033426942193","37.505177051496005","29.138627432101924","26.88985327190119","32.20167694463869","40.25304867859719","30.953338945815382","43.9611103548672","48.944527875330934","47.527145820507144","50.023366122274545"
"3979","35.17645860709431","33.31091694174749","37.47740693102229","29.140903892078416","26.892669972358405","32.209204605642235","40.24719151792493","30.939800261707816","43.96745622652339","48.94316120654963","47.52541980186761","50.0222679905847"
"3980","35.17036230710836","33.31160770674109","37.44964229479118","29.142811292932066","26.895507936604744","32.21520917437038","40.24135494681606","30.92635334233067","43.97379146648035","48.94179498078927","47.5236937205406","50.02117227516015"
"3981","35.16434678869154","33.312401061063206","37.42189131001732","29.144314196349978","26.898371696114687","32.219755909976065","40.23553703210111","30.912995345808856","43.98011191596294","48.94042919325341","47.52196500780586","50.02007653573338"
"3982","35.15841543149362","33.313296997384356","37.39416380035961","29.14538533803494","26.901256704932717","32.222906042567374","40.22973943592477","30.899726387466806","43.98641896893787","48.93906334687178","47.52023623218323","50.01898321278257"
"3983","35.15256982605179","33.31429184322586","37.366469618600746","29.14601403536984","26.904162956222965","32.224707332966","40.22396505206619","30.88654460594957","43.99271540595173","48.937695488789345","47.518507393665836","50.01788986593322"
"3984","35.14680821472133","33.3153837576858","37.33881210815949","29.146200893925858","26.907092711469105","32.225201675813835","40.21821386967073","30.87345208986699","43.99899984436791","48.936329041792234","47.51677592325289","50.01679893577007"
"3985","35.14113394560302","33.31657273122023","37.31120280146685","29.145957731020285","26.910042560817327","32.2244326947737","40.21248677699292","30.86044400838282","44.00527090233055","48.934961122844754","47.51504438974434","50.01570310053258"
"3986","35.13554558646043","33.317853257722426","37.28364507970871","29.14530014804165","26.913013631594197","32.222443865602045","40.20678634786253","30.847522446920777","44.011529972358524","48.93359463943192","47.513315362314486","50.01460968197817"
"3987","35.13004585920316","33.319227158466624","37.256147248642066","29.144258529747965","26.91600705058005","32.21928421598818","40.20111192911848","30.8346815759564","44.01777567296322","48.932226596144346","47.51158113341288","50.01351868026534"
"3988","35.124632609660104","33.32069075840397","37.22871599883449","29.142865233799608","26.919021676638692","32.21499508308398","40.19546648777983","30.821927437094196","44.02401078264707","48.930859034700376","47.50984941057617","50.01242521395308"
"3989","35.11930711466704","33.322238550722396","37.20135804025254","29.1411566574517","26.922056369093074","32.20963286376841","40.189849387613044","30.809255185384227","44.03022837485842","48.929490919694246","47.508115055154","50.01133172373287"
"3990","35.114072271662415","33.32387601841396","37.17407517658476","29.139162682027603","26.9251099877338","32.203242509489634","40.18426259639925","30.796664921911592","44.036436773107276","48.92812328286621","47.50638320597033","50.01024065050952"
"3991","35.108924486188386","33.32559582234146","37.146872502523685","29.136909327618532","26.9281870593024","32.19588407191011","40.17870727981454","30.784156747272206","44.042631823822134","48.92675557664639","47.5046487239999","50.00914955348171"
"3992","35.103864428728","33.32739611837759","37.11975512719777","29.134409457931508","26.931281909937002","32.18760618914523","40.17318559866679","30.771727786346858","44.04881491826","48.92538686918219","47.50291417869803","50.00805599163499"
"3993","35.09889385142228","33.329278724756406","37.09272817411032","29.131668330354586","26.934394533508986","32.17846126123226","40.167697041005226","30.759381111576147","44.054983290592396","48.92401906302861","47.501174430382505","50.00696728800648"
"3994","35.09401371319348","33.33123996519163","37.065800074411584","29.128689509300006","26.937529455465334","32.16850546949026","40.162242515610146","30.747113844483437","44.06113833224027","48.92265075786663","47.49943718827756","50.00587611955594"
"3995","35.0892216446279","33.333276163687955","37.038966100117115","29.125471985207206","26.94068440248352","32.15778740858309","40.15682318666169","30.734926080150963","44.067284203923606","48.92128240526763","47.497699882632475","50.004787368467284"
