"Step","model.ln_type: pre - train/spec_loss","model.ln_type: pre - train/spec_loss__MIN","model.ln_type: pre - train/spec_loss__MAX","model.ln_type: pre - train/loss","model.ln_type: pre - train/loss__MIN","model.ln_type: pre - train/loss__MAX","model.ln_type: attn-pre - train/spec_loss","model.ln_type: attn-pre - train/spec_loss__MIN","model.ln_type: attn-pre - train/spec_loss__MAX","model.ln_type: attn-pre - train/loss","model.ln_type: attn-pre - train/loss__MIN","model.ln_type: attn-pre - train/loss__MAX","model.ln_type: mlp-pre - train/spec_loss","model.ln_type: mlp-pre - train/spec_loss__MIN","model.ln_type: mlp-pre - train/spec_loss__MAX","model.ln_type: mlp-pre - train/loss","model.ln_type: mlp-pre - train/loss__MIN","model.ln_type: mlp-pre - train/loss__MAX"
"8872","6.466476802893739","4.819483461203674","9.527174750536878","0.6278419781476259","0.007073846645653248","3.0979270935058594","4.690919329237426","4.582131823174355","4.7511276877588235","0.002604439534479752","0.00023377969046123326","0.00954825896769762","2.6187152654879506","1.9360367421086653","3.4326183201977716","0.011984538892284036","0.0026446201372891665","0.026638120412826538"
"8873","6.472435988422352","4.8415447840278025","9.540080696285543","0.6081726382486522","0.007013214286416769","2.9997363090515137","4.691124718472461","4.582211959031157","4.7513663622048705","0.002525402759783901","0.0002360340004088357","0.00916802603751421","2.618394135938718","1.9348483285819635","3.4334529128168545","0.011934686172753572","0.002617666032165289","0.026594756171107292"
"8874","6.47767040035897","4.860069996276389","9.553015810800277","0.5941772634163499","0.0069528305903077126","2.929917097091675","4.691310793194159","4.582292419344719","4.751606113306901","0.0024316975410329177","0.0002382559032412246","0.00871424749493599","2.618091918283068","1.9337421606575582","3.4342832621035853","0.011884895386174321","0.0025909829419106245","0.02655019797384739"
"8875","6.481639911319391","4.864385568938777","9.565977633538607","0.5625584943220019","0.006892702542245388","2.7719826698303223","4.691485880324157","4.582373207523798","4.751846894066488","0.002328403279534541","0.0002404384285910055","0.008212360553443432","2.6178063227850066","1.9327074934705806","3.4351093127366683","0.011835129000246525","0.002564567606896162","0.02650432102382183"
"8876","6.484416531864575","4.864531581695986","9.578964001179639","0.5127650704234838","0.006832838989794254","2.523176670074463","4.69165689521829","4.582454306750848","4.752088729838661","0.0022195055207703263","0.0002425753336865455","0.007682334166020155","2.6175332655917076","1.931724277588882","3.4359309851119155","0.011785339610651136","0.002538419794291258","0.026456957682967186"
"8877","6.48654232491973","4.864688979511496","9.59197237552275","0.4553734028711915","0.006773245520889759","2.2363810539245605","4.691829003435638","4.582535730654308","4.752331562605671","0.0021084797801449893","0.00024466082686558366","0.007141581270843744","2.617267615276826","1.9307677322689554","3.4367481431696705","0.011735509056597948","0.0025125336833298206","0.02640809305012226"
"8878","6.488590101320163","4.86485847207292","9.605000403821283","0.3951786096207798","0.00671393284574151","1.935571312904358","4.692005611220699","4.582617488461337","4.752575388620836","0.0019988237007055433","0.0002466899168211967","0.006607625167816877","2.617004493729538","1.9298138701122984","3.4375607490323614","0.011685634590685367","0.002486909506842494","0.026357775554060936"
"8879","6.490814009439023","4.865040387104782","9.61804600435742","0.33268386935815214","0.006654905620962381","1.6232632398605347","4.692188572751412","4.582699557702696","4.752820205627406","0.0018938780878670514","0.0002486581215634942","0.0060972003266215324","2.6167400297401526","1.9288441971180068","3.4383686357607055","0.011635724361985922","0.002461543772369623","0.026306118816137314"
"8880","6.493276990183324","4.865234628141363","9.631106636676135","0.2743881978094578","0.0065961722284555435","1.3319518566131592","4.692378510395931","4.582781944901704","4.753065953817609","0.0017963306687306612","0.0002505616575945169","0.005623777396976948","2.6164722372572835","1.9278493119212634","3.439171713451885","0.011585784424096347","0.0024364334531128407","0.026253212243318558"
"8881","6.4962192462418145","4.865440594118011","9.644180798923959","0.2277196031063795","0.006537736393511295","1.098777174949646","4.692575167740567","4.582864653517654","4.753312666489578","0.001707907416857779","0.00025239697424694896","0.005196011159569025","2.616201162120704","1.9268303536239313","3.439969787881968","0.011535809701308608","0.002411576686426997","0.026199104264378548"
"8882","6.499995188537538","4.865657422357992","9.657265918890236","0.19486792488023638","0.0064796083606779575","0.9346883893013","4.692777667900794","4.582947681485179","4.753560293775762","0.0016293366090394557","0.0002541614230722189","0.004817567765712738","2.615928871986132","1.925798214000809","3.440762749572005","0.01148579721339047","0.0023869709111750126","0.026143839582800865"
"8883","6.504658953879208","4.865884108069345","9.670359902924197","0.17031972985714675","0.006421791389584541","0.8121183514595032","4.692984804637111","4.583031032621499","4.753808832575574","0.001560525520471856","0.00025585267576389015","0.004488006699830294","2.6156588247364234","1.9247711775175187","3.4415503120782556","0.011435734201222658","0.002362612634897232","0.02608742192387581"
"8884","6.509731567735338","4.866119916529321","9.6834604198303","0.14652730086818339","0.006364292930811644","0.6933284997940063","4.693195187155164","4.583114689814226","4.754058245104441","0.001500810997094959","0.0002574687823653221","0.00420403154566884","2.615395176984916","1.9237707636925507","3.4423322412741952","0.011385618802160024","0.0023385018575936556","0.02602989971637726"
"8885","6.514596010834794","4.866364352990396","9.696564882450746","0.12198570072650909","0.0063071176409721375","0.5707941651344299","4.693407392961149","4.583198668533158","4.7543085420608","0.0014492075890302659","0.00025900843320414424","0.003960731904953718","2.615141788721159","1.9228171937765037","3.4431082161552573","0.011335443099960684","0.0023146348539739847","0.025971300899982452"
"8886","6.519056479070277","4.866617325460495","9.709671235076751","0.10031219813972711","0.006250270642340183","0.4626016914844513","4.6936200347067745","4.583282962814469","4.754559703810962","0.0014046035765204578","0.000260470638750121","0.003752564312890172","2.6149015307587224","1.9219257014749465","3.4438778888196406","0.01128520192578435","0.0022910088300704956","0.02591165527701378"
"8887","6.523399428798004","4.866878947809649","9.722777431965623","0.08503468837589026","0.006193758919835091","0.3863905370235443","4.693831846707695","4.583367572368637","4.754811734315245","0.0013658999523613602","0.0002618547005113214","0.003574046306312084","2.614675714775834","1.9211039325276167","3.4446408580006276","0.011234896397218109","0.0022676216904073954","0.02585102617740631"
"8888","6.528019305548372","4.867149368754455","9.735881142383876","0.07509051533415914","0.006137586664408445","0.3368473947048187","4.694041700236563","4.583452496388681","4.755064607728903","0.0013320912723429501","0.00026316038565710187","0.0034201599191874266","2.6144640011328257","1.9203510898383815","3.4453967185038725","0.01118452874943614","0.00224447064101696","0.025789491832256317"
"8889","6.532970685561165","4.867428580325505","9.748980697089708","0.06638977313414215","0.006081757601350546","0.2935227155685425","4.694248626574101","4.583537735960437","4.755318314622117","0.0013023043458815664","0.0002643878397066146","0.00328654982149601","2.614264464340608","1.9196588268924026","3.4461450235682163","0.01113409879617393","0.0022215545177459717","0.025727098807692528"
"8890","6.537877312809177","4.867716333249713","9.762074342078009","0.057681909203529357","0.006026276387274265","0.2501637041568756","4.694451816818821","4.583623291960516","4.755572842571779","0.0012758095806930214","0.0002655373828019947","0.0031695724464952946","2.6140743105027147","1.9190139232811407","3.446885356646976","0.011083610402420164","0.0021988709922879934","0.025663921609520912"
"8891","6.542214394698265","4.868012073921309","9.775159722622885","0.05083135701715946","0.005971145816147327","0.2160925269126892","4.6946506310094875","4.583709144086641","4.755828196016901","0.0012520169839262962","0.0002666096552275121","0.0030662817880511284","2.613890328253986","1.918401525052592","3.4476172722737912","0.011033059889450669","0.0021764172706753016","0.025599995627999306"
"8892","6.545670672327253","4.868315157631861","9.78823449651273","0.04622125932946801","0.00591637147590518","0.19322490692138672","4.694844578819846","4.58379531772579","4.756084342076569","0.0012304601666983217","0.0002676055592019111","0.0029743495397269726","2.613709735309485","1.9178087137698716","3.448340335310759","0.010982440644875168","0.0021541903261095285","0.0255353394895792"
"8893","6.54832766991194","4.868624972624421","9.801296810753088","0.042754692304879424","0.005861955229192972","0.1760762482881546","4.69503331160409","4.583881785097085","4.756341262242267","0.0012107794580515474","0.0002685261133592576","0.0028919761534780264","2.613530725061884","1.9172274177014186","3.449054060187424","0.010931734926998615","0.0021321894600987434","0.025469915941357613"
"8894","6.550538586769814","4.86894118234019","9.81434432040394","0.0397220553830266","0.005807901732623577","0.16109855473041534","4.695216623391786","4.583968570915991","4.756598992287667","0.0011927007231861352","0.0002693725982680917","0.002817790489643812","2.6133526756739824","1.9166555564527308","3.449757953995361","0.010880934773012996","0.0021104116458445787","0.025403723120689392"
"8895","6.552674004866485","4.86926376404877","9.827374999992449","0.03690602229908109","0.005754214245826006","0.1472052037715912","4.69539439367095","4.584055657396936","4.7568575044518235","0.0011760178138501942","0.0002701462944969535","0.0027507594786584377","2.613176218957789","1.916097419247926","3.4504515458584764","0.010830034129321575","0.0020888550207018852","0.02533678151667118"
"8896","6.5549605424808135","4.869593032028626","9.840387262192449","0.03414876740425825","0.0057008955627679825","0.13360705971717834","4.69556661084752","4.584143059653779","4.7571167974821","0.0011605745065025985","0.0002708490937948227","0.002690098714083433","2.6130029695924244","1.9155619019429422","3.451134257820736","0.010779033461585642","0.0020675170235335827","0.02526913769543171"
"8897","6.557453761619797","4.869929413553347","9.853379053540486","0.03143200883641839","0.005647946614772081","0.12021267414093018","4.695733337506165","4.584230743931093","4.757376875308665","0.0011462535068858415","0.00027148230583406985","0.002635214477777481","2.612834920200644","1.915060059820779","3.4518055270714645","0.010727942874655127","0.002046395791694522","0.025200869888067245"
"8898","6.560091209217641","4.870273291338851","9.866348982210607","0.028891778364777566","0.005595369264483452","0.10770215839147568","4.6958947111202995","4.584318741709729","4.757637710446052","0.0011329622007906436","0.00027204782236367464","0.0025856399443000555","2.6126739891372255","1.914602369579989","3.4524647990857735","0.010676761204376817","0.0020254882983863354","0.02513202093541622"
"8899","6.562770532190195","4.870624822875616","9.879295548696652","0.02661979226395488","0.005543167237192392","0.09653401374816895","4.6960508954227596","4.584407029274911","4.757899301348218","0.0011206266179215163","0.00027254721499048173","0.002540996763855219","2.612521471655871","1.9141962983167589","3.453111486853606","0.010625492502003907","0.0020047943107783794","0.02506263740360737"
"8900","6.565412999454308","4.870983789138552","9.892216497369578","0.024591666646301746","0.005491341929882765","0.08658624440431595","4.696202118922756","4.58449562662099","4.758161668748442","0.0011091847554780543","0.00027298263739794493","0.002500968286767602","2.6123776945393082","1.9138445653198817","3.4537449882643503","0.010574126336723565","0.0019843101035803556","0.024992704391479492"
"8901","6.567990265920005","4.871349701026418","9.905110195869723","0.02276753047481179","0.005439894739538431","0.07765942811965942","4.696348625935687","4.584584519602728","4.758424785508551","0.00109858209034428","0.00027335569029673934","0.0024652713909745216","2.612242159242977","1.9135452251958676","3.454364765584255","0.010522658750414849","0.0019640340469777584","0.02492222748696804"
"8902","6.570517293177536","4.871721952456129","9.917974813553574","0.021156300511211156","0.005388827994465828","0.0697980672121048","4.696490670480521","4.584673698450032","4.758688657087798","0.0010887677199207246","0.0002736684400588274","0.0024336441420018673","2.6121134302279123","1.913292057345533","3.454970344164341","0.010471088835038245","0.001943964627571404","0.024851230904459953"
"8903","6.573030647693825","4.872099950736384","9.930808394588814","0.019783475995063783","0.005338141229003668","0.06312961131334305","4.696628527682661","4.584763181795997","4.758953259868232","0.0010796937509439885","0.0002739225164987147","0.0024058374110609293","2.611989711376319","1.9130767803386575","3.455561206329071","0.01041940925642848","0.001924099400639534","0.02477969415485859"
