"Step","model.ln_type: pre - train/spec_accuracy","model.ln_type: pre - train/spec_accuracy__MIN","model.ln_type: pre - train/spec_accuracy__MAX","model.ln_type: pre - train/accuracy","model.ln_type: pre - train/accuracy__MIN","model.ln_type: pre - train/accuracy__MAX","model.ln_type: attn-pre - train/spec_accuracy","model.ln_type: attn-pre - train/spec_accuracy__MIN","model.ln_type: attn-pre - train/spec_accuracy__MAX","model.ln_type: attn-pre - train/accuracy","model.ln_type: attn-pre - train/accuracy__MIN","model.ln_type: attn-pre - train/accuracy__MAX","model.ln_type: mlp-pre - train/spec_accuracy","model.ln_type: mlp-pre - train/spec_accuracy__MIN","model.ln_type: mlp-pre - train/spec_accuracy__MAX","model.ln_type: mlp-pre - train/accuracy","model.ln_type: mlp-pre - train/accuracy__MIN","model.ln_type: mlp-pre - train/accuracy__MAX"
"9400","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016705820336937904","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6419211447238922","0.32341423630714417","0.8569563627243042","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9401","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016705820336937904","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6425998210906982","0.3239362835884094","0.8585225343704224","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9402","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016705820336937904","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6430696666240692","0.3257634937763214","0.8598276972770691","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9403","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016705820336937904","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6434351086616517","0.3268076181411743","0.8608717918395996","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9404","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016705820336937904","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.643904960155487","0.32706862688064575","0.8629600405693054","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9405","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016705820336937904","0.00965805258601904","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6443748056888581","0.3273296654224396","0.864787220954895","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9406","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016705820336937904","0.009397024288773537","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6446880459785461","0.3275907039642334","0.8653092980384827","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9407","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01675802618265152","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6445314288139343","0.3286347985267639","0.8655703067779541","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9408","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01675802618265152","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6451578974723816","0.329417884349823","0.8676585555076599","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9409","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01675802618265152","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6455233275890351","0.3304620087146759","0.868441641330719","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9410","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016653615050017834","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6458887815475464","0.3307230472564697","0.8700078129768372","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9411","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016653615050017834","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6460976004600525","0.3307230472564697","0.869746744632721","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9412","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016653615050017834","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6465674579143524","0.33202818036079407","0.8707908987998962","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9413","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016496997512876987","0.009397024288773537","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6469850897789001","0.3322892189025879","0.8720960021018982","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9414","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016444792039692402","0.009397024288773537","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6471939146518707","0.33202818036079407","0.8736621737480164","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9415","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016444792039692402","0.009397024288773537","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6478203892707824","0.333072304725647","0.8744452595710754","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9416","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016392586380243303","0.009397024288773537","0.021665360778570175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6480814158916474","0.3343774378299713","0.8760114312171936","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9417","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016392586380243303","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6483946561813354","0.3362046480178833","0.8773165941238403","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9418","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016340380534529686","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6481336295604706","0.33359435200691223","0.8796658515930176","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9419","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016340380534529686","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6480814218521118","0.333072304725647","0.879926860332489","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9420","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016340380534529686","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6484990596771241","0.3341163992881775","0.8809710144996643","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9421","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016340380534529686","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6484468579292297","0.3348994851112366","0.8801879286766052","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9422","0.009031583927571774","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016340380534529686","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6483946621418","0.3351605236530304","0.8796658515930176","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9423","0.009135995246469974","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016288174875080587","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6486034870147706","0.3354215621948242","0.8801879286766052","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9424","0.009135995246469974","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.016288174875080587","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6489167094230652","0.33568257093429565","0.8820151090621948","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9425","0.009135995246469974","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01613155771046877","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6485512793064118","0.3351605236530304","0.8825371861457825","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9426","0.009135995246469974","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01613155771046877","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6482380390167236","0.33463847637176514","0.8827981948852539","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9427","0.009135995246469974","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01613155771046877","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6489689230918885","0.3372487425804138","0.8833202719688416","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9428","0.009135995246469974","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01613155771046877","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6483946621418","0.33672669529914856","0.8825371861457825","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9429","0.009135995246469974","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01607935205101967","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.648499071598053","0.3362046480178833","0.8830592036247253","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9430","0.009135995246469974","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01607935205101967","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6486556887626648","0.33568257093429565","0.8841033577919006","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9431","0.009135995246469974","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01607935205101967","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6484468460083008","0.3354215621948242","0.8846253752708435","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"9432","0.009135995246469974","0.008613938465714455","0.009919080883264542","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.01607935205101967","0.009397024288773537","0.021926390007138252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6482902348041535","0.3351605236530304","0.883581280708313","0.9999999403953552","0.9999999403953552","0.9999999403953552"
